wavelength_nm,aperture_flux,aperture_error,pabeta_continuum,pabeta_continuum_subtracted,pabeta_model,pabeta_residual,pagamma_continuum,pagamma_continuum_subtracted,pagamma_model,pagamma_residual
1023.1060295773204,320.27886176109314,3.8778329341665394,565.7179322442289,-245.43907048313577,0.0,-245.43907048313577,467.37034372951257,-147.09148196841943,0.0,-147.09148196841943
1023.7420295889024,313.00427985191345,3.908964926767936,565.2934690833619,-252.2891892314484,0.0,-252.2891892314484,466.2782577904618,-153.27397793854834,0.0,-153.27397793854834
1024.3780296004843,323.25630164146423,3.6864549306146603,564.8690059224948,-241.61270428103057,0.0,-241.61270428103057,465.1861718514108,-141.92987020994656,0.0,-141.92987020994656
1025.0140296120662,317.9036159515381,3.6447316415318154,564.4445427616278,-246.54092681008967,0.0,-246.54092681008967,464.0940859123598,-146.1904699608217,0.0,-146.1904699608217
1025.6500296236482,316.7428307533264,3.7246740194085595,564.0200796007607,-247.2772488474343,0.0,-247.2772488474343,463.0019999733088,-146.25916921998237,0.0,-146.25916921998237
1026.28602963523,312.37643241882324,3.865119632873638,563.5956164398937,-251.21918402107042,0.0,-251.21918402107042,461.909914034258,-149.53348161543477,0.0,-149.53348161543477
1026.922029646812,313.40924286842346,3.9348707351632863,563.1711532790266,-249.76191041060315,0.0,-249.76191041060315,460.817828095207,-147.40858522678354,0.0,-147.40858522678354
1027.558029658394,317.60185647010803,3.85338466436703,562.7466901181597,-245.14483364805164,0.0,-245.14483364805164,459.725742156156,-142.12388568604797,0.0,-142.12388568604797
1028.1940296699759,312.4082758426666,3.710836685843703,562.3222269572926,-249.913951114626,0.0,-249.913951114626,458.6336562171052,-146.2253803744386,0.0,-146.2253803744386
1028.8300296815578,314.499703168869,3.6392807059409913,561.8977637964256,-247.39806062755656,0.0,-247.39806062755656,457.5415702780542,-143.0418671091852,0.0,-143.0418671091852
1029.4660296931397,323.54661297798157,3.6688995357982517,561.4733006355585,-237.92668765757696,0.0,-237.92668765757696,456.4494843390032,-132.90287136102165,0.0,-132.90287136102165
1030.1020297047216,312.18662571907043,3.642232530057011,561.0488374746915,-248.86221175562105,0.0,-248.86221175562105,455.35739839995244,-143.170772680882,0.0,-143.170772680882
1030.7380297163036,324.1616897583008,3.7490768586478445,560.6243743138244,-236.46268455552365,0.0,-236.46268455552365,454.26531246090144,-130.10362270260066,0.0,-130.10362270260066
1031.3740297278855,311.3590452671051,3.783800321046723,560.1999111529574,-248.84086588585228,0.0,-248.84086588585228,453.17322652185044,-141.81418125474534,0.0,-141.81418125474534
1032.0100297394674,312.5169577598572,3.7774112049276103,559.7754479920903,-247.25849023223316,0.0,-247.25849023223316,452.08114058279943,-139.56418282294226,0.0,-139.56418282294226
1032.6460297510494,305.41668939590454,3.7585084594206557,559.3509848312233,-253.93429543531875,0.0,-253.93429543531875,450.98905464374866,-145.57236524784412,0.0,-145.57236524784412
1033.2820297626313,314.3019874095917,3.8761930377778913,558.9265216703562,-244.62453426076456,0.0,-244.62453426076456,449.89696870469766,-135.59498129510598,0.0,-135.59498129510598
